election_id,election_type,state_id,state_name,district_id,district_name_en,district_name_np,area_id,area_name_en,area_name_np,registered_voters,previous_voters,voters_increased,total_counted_votes,total_cast_votes,result_status,result_final,candidate_id,candidate_name_en,candidate_name_np,candidate_slug,candidate_image_url,party_id,party_name_np,votes,winner,leading,is_elected
2082,HOR,1,Koshi Province,1,Taplejung,ताप्लेजुङ,1,Area 1,क्षेत्र नं. १,90327,88285,2042,42897,0,RESULT_ANNOUNCED,True,339933,Kshitij Thebe,क्षितिज थेबे,kshitij-thebe-a1,https://file-r2.hamropatro.com/election-images/2082/candidates/339933.jpg,105,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),13962,True,False,False
2082,HOR,1,Koshi Province,1,Taplejung,ताप्लेजुङ,1,Area 1,क्षेत्र नं. १,90327,88285,2042,42897,0,RESULT_ANNOUNCED,True,341131,Gajendra Prasad Tumyang Limbu,गजेन्द्र प्रसाद तुम्याङ लिम्बु,gajendra-prasad-tumyang-limbu-a1,https://file-r2.hamropatro.com/election-images/2082/candidates/341131.jpg,107,नेपाली काँग्रेस,11711,False,False,False
2082,HOR,1,Koshi Province,1,Taplejung,ताप्लेजुङ,1,Area 1,क्षेत्र नं. १,90327,88285,2042,42897,0,RESULT_ANNOUNCED,True,339610,Khel Prasad Budakshetri,खेल प्रसाद बुडाक्षेत्री,khel-prasad-budakshetri-a1,https://file-r2.hamropatro.com/election-images/2082/candidates/339610.jpg,108,नेपाली कम्युनिष्ट पार्टी,6775,False,False,False
2082,HOR,1,Koshi Province,1,Taplejung,ताप्लेजुङ,1,Area 1,क्षेत्र नं. १,90327,88285,2042,42897,0,RESULT_ANNOUNCED,True,340005,Santosh Rai,सन्तोष राई,santosh-rai-a1,https://file-r2.hamropatro.com/election-images/2082/candidates/340005.jpg,116,श्रम संस्कृति पार्टी,5209,False,False,False
2082,HOR,1,Koshi Province,1,Taplejung,ताप्लेजुङ,1,Area 1,क्षेत्र नं. १,90327,88285,2042,42897,0,RESULT_ANNOUNCED,True,340459,Birendra Shrestha,बिरेन्द्र श्रेष्ठ,birendra-shrestha-a1,https://file-r2.hamropatro.com/election-images/2082/candidates/340459.jpg,110,राष्ट्रिय स्वतन्त्र पार्टी,4155,False,False,False
2082,HOR,1,Koshi Province,1,Taplejung,ताप्लेजुङ,1,Area 1,क्षेत्र नं. १,90327,88285,2042,42897,0,RESULT_ANNOUNCED,True,340763,Kriti Maan Maden,किर्ती मान मादेन,kriti-maan-maden-a1,https://file-r2.hamropatro.com/election-images/2082/candidates/340763.jpg,117,उज्यालो नेपाल पार्टी,232,False,False,False
2082,HOR,1,Koshi Province,1,Taplejung,ताप्लेजुङ,1,Area 1,क्षेत्र नं. १,90327,88285,2042,42897,0,RESULT_ANNOUNCED,True,339429,"Muksam Labung, Limbu","मुकसाम लाबुङ, लिम्बु",muksam-labung-limbu-a1,https://file-r2.hamropatro.com/election-images/2082/candidates/339429.jpg,127,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,221,False,False,False
2082,HOR,1,Koshi Province,1,Taplejung,ताप्लेजुङ,1,Area 1,क्षेत्र नं. १,90327,88285,2042,42897,0,RESULT_ANNOUNCED,True,340160,Indra Prasad Thapa,ईन्द्र प्रसाद थापा,indra-prasad-thapa-a1,https://file-r2.hamropatro.com/election-images/2082/candidates/340160.jpg,112,राष्ट्रिय प्रजातन्त्र पार्टी,185,False,False,False
2082,HOR,1,Koshi Province,1,Taplejung,ताप्लेजुङ,1,Area 1,क्षेत्र नं. १,90327,88285,2042,42897,0,RESULT_ANNOUNCED,True,340649,Narpati Poudel,नरपती पौडेल,narpati-poudel-a1,https://file-r2.hamropatro.com/election-images/2082/candidates/340649.jpg,113,नेपाल कम्युनिस्ट पार्टी (माओवादी),155,False,False,False
2082,HOR,1,Koshi Province,1,Taplejung,ताप्लेजुङ,1,Area 1,क्षेत्र नं. १,90327,88285,2042,42897,0,RESULT_ANNOUNCED,True,340108,Arun Subba (Lechervo),अरुन सुब्बा (लेछर्वो),arun-subba-lechervo-a1,https://file-r2.hamropatro.com/election-images/2082/candidates/340108.jpg,129,जनता समाजवादी पार्टी(एकल चुनाव चिन्ह),141,False,False,False
2082,HOR,1,Koshi Province,1,Taplejung,ताप्लेजुङ,1,Area 1,क्षेत्र नं. १,90327,88285,2042,42897,0,RESULT_ANNOUNCED,True,340363,Surya Gurung,सूर्य गुरुङ,surya-gurung-a1,https://file-r2.hamropatro.com/election-images/2082/candidates/340363.jpg,119,"जनता समाजवादी पार्टी, नेपाल",55,False,False,False
2082,HOR,1,Koshi Province,1,Taplejung,ताप्लेजुङ,1,Area 1,क्षेत्र नं. १,90327,88285,2042,42897,0,RESULT_ANNOUNCED,True,339312,Santa Bahadur Limbu,सन्त बहादुर लिम्बु,santa-bahadur-limbu-a1,https://file-r2.hamropatro.com/election-images/2082/candidates/339312.jpg,115,मंगोल नेशनल अर्गनाइजेसन,50,False,False,False
2082,HOR,1,Koshi Province,1,Taplejung,ताप्लेजुङ,1,Area 1,क्षेत्र नं. १,90327,88285,2042,42897,0,RESULT_ANNOUNCED,True,339488,Indra Kumar Limbu,इन्द्र कुमार लिम्बू,indra-kumar-limbu-a1,https://file-r2.hamropatro.com/election-images/2082/candidates/339488.jpg,132,नेपाल जनमुक्ति पार्टी,46,False,False,False
2082,HOR,1,Koshi Province,2,Panchthar,पाँचथर,2,Area 1,क्षेत्र नं. १,143408,138932,4476,66921,0,RESULT_ANNOUNCED,True,340563,Narendra Kumar Kerung,नरेन्द्र कुमार केरुङ,narendra-kumar-kerung-a2,https://file-r2.hamropatro.com/election-images/2082/candidates/340563.jpg,107,नेपाली काँग्रेस,17233,True,False,False
2082,HOR,1,Koshi Province,2,Panchthar,पाँचथर,2,Area 1,क्षेत्र नं. १,143408,138932,4476,66921,0,RESULT_ANNOUNCED,True,339925,Hasta Raj Sharma,हस्त राज शेर्मा,hasta-raj-sharma-a2,https://file-r2.hamropatro.com/election-images/2082/candidates/339925.jpg,116,श्रम संस्कृति पार्टी,14734,False,False,False
2082,HOR,1,Koshi Province,2,Panchthar,पाँचथर,2,Area 1,क्षेत्र नं. १,143408,138932,4476,66921,0,RESULT_ANNOUNCED,True,340277,Aindra Sundar Nemwang,अइन्द्र सुन्दर नेम्वाङ,aindra-sundar-nemwang-a2,https://file-r2.hamropatro.com/election-images/2082/candidates/340277.jpg,105,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),14534,False,False,False
2082,HOR,1,Koshi Province,2,Panchthar,पाँचथर,2,Area 1,क्षेत्र नं. १,143408,138932,4476,66921,0,RESULT_ANNOUNCED,True,340425,Hark Bahadur Nembang,हर्क बहादुर नेम्बाङ,hark-bahadur-nembang-a2,https://file-r2.hamropatro.com/election-images/2082/candidates/340425.jpg,108,नेपाली कम्युनिष्ट पार्टी,11443,False,False,False
2082,HOR,1,Koshi Province,2,Panchthar,पाँचथर,2,Area 1,क्षेत्र नं. १,143408,138932,4476,66921,0,RESULT_ANNOUNCED,True,340066,Mahendra Bikram Thamsuhang,महेन्द्र विक्रम थाम्सुहाङ,mahendra-bikram-thamsuhang-a2,https://file-r2.hamropatro.com/election-images/2082/candidates/340066.jpg,110,राष्ट्रिय स्वतन्त्र पार्टी,4197,False,False,False
2082,HOR,1,Koshi Province,2,Panchthar,पाँचथर,2,Area 1,क्षेत्र नं. १,143408,138932,4476,66921,0,RESULT_ANNOUNCED,True,340963,Tek Bahadur Subba,टेकबहादुर सुब्बा,tek-bahadur-subba-a2,https://file-r2.hamropatro.com/election-images/2082/candidates/340963.jpg,133,राष्ट्रिय परिवर्तन पार्टी,2825,False,False,False
2082,HOR,1,Koshi Province,2,Panchthar,पाँचथर,2,Area 1,क्षेत्र नं. १,143408,138932,4476,66921,0,RESULT_ANNOUNCED,True,340153,Tej Kumar Kurumwang,तेज कुमार कुरुम्वाङ्ग,tej-kumar-kurumwang-a2,https://file-r2.hamropatro.com/election-images/2082/candidates/340153.jpg,112,राष्ट्रिय प्रजातन्त्र पार्टी,925,False,False,False
2082,HOR,1,Koshi Province,2,Panchthar,पाँचथर,2,Area 1,क्षेत्र नं. १,143408,138932,4476,66921,0,RESULT_ANNOUNCED,True,341366,Machindra Prasad Begha,मचिन्द्र प्रसाद बेघा,machindra-prasad-begha-a2,https://file-r2.hamropatro.com/election-images/2082/candidates/341366.jpg,119,"जनता समाजवादी पार्टी, नेपाल",247,False,False,False
2082,HOR,1,Koshi Province,2,Panchthar,पाँचथर,2,Area 1,क्षेत्र नं. १,143408,138932,4476,66921,0,RESULT_ANNOUNCED,True,342252,Bhanu Bhakta Phyak,भानु भक्त फियाक,bhanu-bhakta-phyak-a2,https://file-r2.hamropatro.com/election-images/2082/candidates/342252.jpg,127,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,180,False,False,False
2082,HOR,1,Koshi Province,2,Panchthar,पाँचथर,2,Area 1,क्षेत्र नं. १,143408,138932,4476,66921,0,RESULT_ANNOUNCED,True,339540,Ram Kumar Tumrok,राम कुमार तुम्रोक,ram-kumar-tumrok-a2,https://file-r2.hamropatro.com/election-images/2082/candidates/339540.jpg,115,मंगोल नेशनल अर्गनाइजेसन,162,False,False,False
2082,HOR,1,Koshi Province,2,Panchthar,पाँचथर,2,Area 1,क्षेत्र नं. १,143408,138932,4476,66921,0,RESULT_ANNOUNCED,True,342095,Mitra Lingden,मित्र लिङदेन,mitra-lingden-a2,https://file-r2.hamropatro.com/election-images/2082/candidates/342095.jpg,125,राष्ट्रिय मुक्ति पार्टी नेपाल(एकल चुनाव चिन्ह),143,False,False,False
2082,HOR,1,Koshi Province,2,Panchthar,पाँचथर,2,Area 1,क्षेत्र नं. १,143408,138932,4476,66921,0,RESULT_ANNOUNCED,True,341621,Prakash Kafle,प्रकाश काफ्ले,prakash-kafle-a2,https://file-r2.hamropatro.com/election-images/2082/candidates/341621.jpg,120,प्रगतिशील लोकतान्त्रिक पार्टी,115,False,False,False
2082,HOR,1,Koshi Province,2,Panchthar,पाँचथर,2,Area 1,क्षेत्र नं. १,143408,138932,4476,66921,0,RESULT_ANNOUNCED,True,341790,Vijay Nemwang,विजय नेम्वाङ,vijay-nemwang-a2,https://file-r2.hamropatro.com/election-images/2082/candidates/341790.jpg,113,नेपाल कम्युनिस्ट पार्टी (माओवादी),90,False,False,False
2082,HOR,1,Koshi Province,2,Panchthar,पाँचथर,2,Area 1,क्षेत्र नं. १,143408,138932,4476,66921,0,RESULT_ANNOUNCED,True,341025,Narendra Prasad Kurumwang,नरेन्द्र प्रसाद कुरुम्‍वाङ,narendra-prasad-kurumwang-a2,https://file-r2.hamropatro.com/election-images/2082/candidates/341025.jpg,132,नेपाल जनमुक्ति पार्टी,61,False,False,False
2082,HOR,1,Koshi Province,2,Panchthar,पाँचथर,2,Area 1,क्षेत्र नं. १,143408,138932,4476,66921,0,RESULT_ANNOUNCED,True,340696,LakshumanTamang,लक्षुमान तामाङ,lakshumantamang-a2,https://file-r2.hamropatro.com/election-images/2082/candidates/340696.jpg,114,नेपाल मजदुर किसान पार्टी,32,False,False,False
2082,HOR,1,Koshi Province,3,Ilam,इलाम,3,Area 1,क्षेत्र नं. १,112320,109535,2785,59391,0,RESULT_ANNOUNCED,True,340081,Nishkal Rai,निश्कल राई,nishkal-rai-a3,https://file-r2.hamropatro.com/election-images/2082/candidates/340081.jpg,107,नेपाली काँग्रेस,14543,True,False,False
2082,HOR,1,Koshi Province,3,Ilam,इलाम,3,Area 1,क्षेत्र नं. १,112320,109535,2785,59391,0,RESULT_ANNOUNCED,True,339759,Binod Nembang Limbu,विनोद नेम्बाङ्ग लिम्बु,binod-nembang-limbu-a3,https://file-r2.hamropatro.com/election-images/2082/candidates/339759.jpg,116,श्रम संस्कृति पार्टी,13632,False,False,False
2082,HOR,1,Koshi Province,3,Ilam,इलाम,3,Area 1,क्षेत्र नं. १,112320,109535,2785,59391,0,RESULT_ANNOUNCED,True,339884,Kazi Man Kagate,काजी मान कागते,kazi-man-kagate-a3,https://file-r2.hamropatro.com/election-images/2082/candidates/339884.jpg,105,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),11966,False,False,False
2082,HOR,1,Koshi Province,3,Ilam,इलाम,3,Area 1,क्षेत्र नं. १,112320,109535,2785,59391,0,RESULT_ANNOUNCED,True,340213,Bimal Gadal,विमल गदाल,bimal-gadal-a3,https://file-r2.hamropatro.com/election-images/2082/candidates/340213.jpg,110,राष्ट्रिय स्वतन्त्र पार्टी,9160,False,False,False
2082,HOR,1,Koshi Province,3,Ilam,इलाम,3,Area 1,क्षेत्र नं. १,112320,109535,2785,59391,0,RESULT_ANNOUNCED,True,340630,Rana Bahadur Rai,रन बहादुर राई,rana-bahadur-rai-a3,https://file-r2.hamropatro.com/election-images/2082/candidates/340630.jpg,108,नेपाली कम्युनिष्ट पार्टी,7665,False,False,False
2082,HOR,1,Koshi Province,3,Ilam,इलाम,3,Area 1,क्षेत्र नं. १,112320,109535,2785,59391,0,RESULT_ANNOUNCED,True,339552,Buddha Lal Meche,बुद्ध लाल मेचे,buddha-lal-meche-a3,https://file-r2.hamropatro.com/election-images/2082/candidates/339552.jpg,115,मंगोल नेशनल अर्गनाइजेसन,801,False,False,False
2082,HOR,1,Koshi Province,3,Ilam,इलाम,3,Area 1,क्षेत्र नं. १,112320,109535,2785,59391,0,RESULT_ANNOUNCED,True,339362,Jwala Nepal,ज्वाला  नेपाल,jwala-nepal-a3,https://file-r2.hamropatro.com/election-images/2082/candidates/339362.jpg,112,राष्ट्रिय प्रजातन्त्र पार्टी,577,False,False,False
2082,HOR,1,Koshi Province,3,Ilam,इलाम,3,Area 1,क्षेत्र नं. १,112320,109535,2785,59391,0,RESULT_ANNOUNCED,True,339675,Hari Bahadur Gurung,हरि बहादुर गुरुङ,hari-bahadur-gurung-a3,https://file-r2.hamropatro.com/election-images/2082/candidates/339675.jpg,117,उज्यालो नेपाल पार्टी,481,False,False,False
2082,HOR,1,Koshi Province,3,Ilam,इलाम,3,Area 1,क्षेत्र नं. १,112320,109535,2785,59391,0,RESULT_ANNOUNCED,True,341364,Leela Bahadur Sunuwar,लिला बहादुर सुनुवार,leela-bahadur-sunuwar-a3,https://file-r2.hamropatro.com/election-images/2082/candidates/341364.jpg,129,जनता समाजवादी पार्टी(एकल चुनाव चिन्ह),296,False,False,False
2082,HOR,1,Koshi Province,3,Ilam,इलाम,3,Area 1,क्षेत्र नं. १,112320,109535,2785,59391,0,RESULT_ANNOUNCED,True,341045,Naradmani Sangpang,नारदमणी साङपाङ्ग,naradmani-sangpang-a3,https://file-r2.hamropatro.com/election-images/2082/candidates/341045.jpg,113,नेपाल कम्युनिस्ट पार्टी (माओवादी),165,False,False,False
2082,HOR,1,Koshi Province,3,Ilam,इलाम,3,Area 1,क्षेत्र नं. १,112320,109535,2785,59391,0,RESULT_ANNOUNCED,True,339474,Tulsi Keshari Prajapati (Chunju),तुल्सी केशरी प्रजापति (छुंजु),tulsi-keshari-prajapati-chunju-a3,https://file-r2.hamropatro.com/election-images/2082/candidates/339474.jpg,114,नेपाल मजदुर किसान पार्टी,44,False,False,False
2082,HOR,1,Koshi Province,3,Ilam,इलाम,3,Area 1,क्षेत्र नं. १,112320,109535,2785,59391,0,RESULT_ANNOUNCED,True,342168,Ram Prasad Limbu,राम प्रसाद लिम्बू,ram-prasad-limbu-a3,https://file-r2.hamropatro.com/election-images/2082/candidates/342168.jpg,127,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,39,False,False,False
2082,HOR,1,Koshi Province,3,Ilam,इलाम,3,Area 1,क्षेत्र नं. १,112320,109535,2785,59391,0,RESULT_ANNOUNCED,True,340811,Dambar Singh Limbu,डम्बर सिंह लिम्बु,dambar-singh-limbu-a3,https://file-r2.hamropatro.com/election-images/2082/candidates/340811.jpg,132,नेपाल जनमुक्ति पार्टी,22,False,False,False
2082,HOR,1,Koshi Province,3,Ilam,इलाम,4,Area 2,क्षेत्र नं. २,119489,115342,4147,63781,0,RESULT_ANNOUNCED,True,339922,Suhang Nembang,सुहाङ नेम्बाङ,suhang-nembang-a4,https://file-r2.hamropatro.com/election-images/2082/candidates/339922.jpg,105,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),22426,True,False,False
2082,HOR,1,Koshi Province,3,Ilam,इलाम,4,Area 2,क्षेत्र नं. २,119489,115342,4147,63781,0,RESULT_ANNOUNCED,True,340271,Bheshraj Acharya,भेषराज आचार्य,bheshraj-acharya-a4,https://file-r2.hamropatro.com/election-images/2082/candidates/340271.jpg,107,नेपाली काँग्रेस,14650,False,False,False
2082,HOR,1,Koshi Province,3,Ilam,इलाम,4,Area 2,क्षेत्र नं. २,119489,115342,4147,63781,0,RESULT_ANNOUNCED,True,339867,Sudip Rai,सुदिप राई,sudip-rai-a4,https://file-r2.hamropatro.com/election-images/2082/candidates/339867.jpg,116,श्रम संस्कृति पार्टी,14400,False,False,False
2082,HOR,1,Koshi Province,3,Ilam,इलाम,4,Area 2,क्षेत्र नं. २,119489,115342,4147,63781,0,RESULT_ANNOUNCED,True,341350,Gokul Bahadur Rai,गोकुल बहादुर राई,gokul-bahadur-rai-a4,https://file-r2.hamropatro.com/election-images/2082/candidates/341350.jpg,110,राष्ट्रिय स्वतन्त्र पार्टी,7814,False,False,False
2082,HOR,1,Koshi Province,3,Ilam,इलाम,4,Area 2,क्षेत्र नं. २,119489,115342,4147,63781,0,RESULT_ANNOUNCED,True,340605,Om Bahadur Gurung,ओम बहादुर गुरुङ्ग,om-bahadur-gurung-a4,https://file-r2.hamropatro.com/election-images/2082/candidates/340605.jpg,108,नेपाली कम्युनिष्ट पार्टी,1172,False,False,False
2082,HOR,1,Koshi Province,3,Ilam,इलाम,4,Area 2,क्षेत्र नं. २,119489,115342,4147,63781,0,RESULT_ANNOUNCED,True,341060,Pavitra Limbu Tumwangfe,पवित्रा लिम्बु तुम्वाङफे,pavitra-limbu-tumwangfe-a4,https://file-r2.hamropatro.com/election-images/2082/candidates/341060.jpg,134,राष्ट्रिय जनमुक्ति पार्टी,851,False,False,False
2082,HOR,1,Koshi Province,3,Ilam,इलाम,4,Area 2,क्षेत्र नं. २,119489,115342,4147,63781,0,RESULT_ANNOUNCED,True,339849,Diwas Rai,दिवस राई,diwas-rai-a4,https://file-r2.hamropatro.com/election-images/2082/candidates/339849.jpg,133,राष्ट्रिय परिवर्तन पार्टी,751,False,False,False
2082,HOR,1,Koshi Province,3,Ilam,इलाम,4,Area 2,क्षेत्र नं. २,119489,115342,4147,63781,0,RESULT_ANNOUNCED,True,339583,Shyam Bahadur Limbu,श्याम बहादुर लिम्वु,shyam-bahadur-limbu-a4,https://file-r2.hamropatro.com/election-images/2082/candidates/339583.jpg,115,मंगोल नेशनल अर्गनाइजेसन,704,False,False,False
2082,HOR,1,Koshi Province,3,Ilam,इलाम,4,Area 2,क्षेत्र नं. २,119489,115342,4147,63781,0,RESULT_ANNOUNCED,True,339478,Ganesh Prasad Dulal,गणेश प्रसाद दुलाल,ganesh-prasad-dulal-a4,https://file-r2.hamropatro.com/election-images/2082/candidates/339478.jpg,112,राष्ट्रिय प्रजातन्त्र पार्टी,352,False,False,False
2082,HOR,1,Koshi Province,3,Ilam,इलाम,4,Area 2,क्षेत्र नं. २,119489,115342,4147,63781,0,RESULT_ANNOUNCED,True,341301,Sadar Si. Lingden (Limbu),सादर सिं लिङदेन (लिम्बु),sadar-si-lingden-limbu-a4,https://file-r2.hamropatro.com/election-images/2082/candidates/341301.jpg,127,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,254,False,False,False
2082,HOR,1,Koshi Province,3,Ilam,इलाम,4,Area 2,क्षेत्र नं. २,119489,115342,4147,63781,0,RESULT_ANNOUNCED,True,340147,Bal Bahadur Angdembe,बल बहादुर आङदेम्बे,bal-bahadur-angdembe-a4,https://file-r2.hamropatro.com/election-images/2082/candidates/340147.jpg,129,जनता समाजवादी पार्टी(एकल चुनाव चिन्ह),165,False,False,False
2082,HOR,1,Koshi Province,3,Ilam,इलाम,4,Area 2,क्षेत्र नं. २,119489,115342,4147,63781,0,RESULT_ANNOUNCED,True,340003,Hom Prasad Khatiwada,होम प्रसाद खतिवडा,hom-prasad-khatiwada-a4,https://file-r2.hamropatro.com/election-images/2082/candidates/340003.jpg,113,नेपाल कम्युनिस्ट पार्टी (माओवादी),153,False,False,False
2082,HOR,1,Koshi Province,3,Ilam,इलाम,4,Area 2,क्षेत्र नं. २,119489,115342,4147,63781,0,RESULT_ANNOUNCED,True,339431,Yam Bahadur Limbu,याम वहादुर लिम्बु,yam-bahadur-limbu-a4,https://file-r2.hamropatro.com/election-images/2082/candidates/339431.jpg,132,नेपाल जनमुक्ति पार्टी,60,False,False,False
2082,HOR,1,Koshi Province,3,Ilam,इलाम,4,Area 2,क्षेत्र नं. २,119489,115342,4147,63781,0,RESULT_ANNOUNCED,True,340889,Dak Prasad Gautam,डाक प्रसाद गौतम,dak-prasad-gautam-a4,https://file-r2.hamropatro.com/election-images/2082/candidates/340889.jpg,103,स्वतन्त्र,29,False,False,False
2082,HOR,1,Koshi Province,4,Jhapa,झापा,5,Area 1,क्षेत्र नं. १,131067,120375,10692,78291,83803,RESULT_ANNOUNCED,True,339485,Nisha Dangi,निशा डाँगी,nisha-dangi-a5,https://file-r2.hamropatro.com/election-images/2082/candidates/339485.jpg,110,राष्ट्रिय स्वतन्त्र पार्टी,45680,True,False,False
2082,HOR,1,Koshi Province,4,Jhapa,झापा,5,Area 1,क्षेत्र नं. १,131067,120375,10692,78291,83803,RESULT_ANNOUNCED,True,340934,Keshav Raj Pandey,केशव राज पाण्डे,keshav-raj-pandey-a5,https://file-r2.hamropatro.com/election-images/2082/candidates/340934.jpg,107,नेपाली काँग्रेस,10550,False,False,False
2082,HOR,1,Koshi Province,4,Jhapa,झापा,5,Area 1,क्षेत्र नं. १,131067,120375,10692,78291,83803,RESULT_ANNOUNCED,True,339617,Kewalram Rai,केवलराम राई,kewalram-rai-a5,https://file-r2.hamropatro.com/election-images/2082/candidates/339617.jpg,116,श्रम संस्कृति पार्टी,10004,False,False,False
2082,HOR,1,Koshi Province,4,Jhapa,झापा,5,Area 1,क्षेत्र नं. १,131067,120375,10692,78291,83803,RESULT_ANNOUNCED,True,340001,Ramchandra Upreti,रामचन्द्र उप्रेती,ramchandra-upreti-a5,https://file-r2.hamropatro.com/election-images/2082/candidates/340001.jpg,105,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),7659,False,False,False
2082,HOR,1,Koshi Province,4,Jhapa,झापा,5,Area 1,क्षेत्र नं. १,131067,120375,10692,78291,83803,RESULT_ANNOUNCED,True,339749,Hemraj Karki,हेमराज कार्की,hemraj-karki-a5,https://file-r2.hamropatro.com/election-images/2082/candidates/339749.jpg,112,राष्ट्रिय प्रजातन्त्र पार्टी,1612,False,False,False
2082,HOR,1,Koshi Province,4,Jhapa,झापा,5,Area 1,क्षेत्र नं. १,131067,120375,10692,78291,83803,RESULT_ANNOUNCED,True,339463,Santosh Tamang,सन्तोष तामाङ्ग,santosh-tamang-a5,https://file-r2.hamropatro.com/election-images/2082/candidates/339463.jpg,115,मंगोल नेशनल अर्गनाइजेसन,971,False,False,False
2082,HOR,1,Koshi Province,4,Jhapa,झापा,5,Area 1,क्षेत्र नं. १,131067,120375,10692,78291,83803,RESULT_ANNOUNCED,True,340297,Ashesh Ghimire,अशेष घिमिरे,ashesh-ghimire-a5,https://file-r2.hamropatro.com/election-images/2082/candidates/340297.jpg,108,नेपाली कम्युनिष्ट पार्टी,922,False,False,False
2082,HOR,1,Koshi Province,4,Jhapa,झापा,5,Area 1,क्षेत्र नं. १,131067,120375,10692,78291,83803,RESULT_ANNOUNCED,True,340402,Naresh Kumar Lavati,नरेश कुमार लावती,naresh-kumar-lavati-a5,https://file-r2.hamropatro.com/election-images/2082/candidates/340402.jpg,117,उज्यालो नेपाल पार्टी,485,False,False,False
2082,HOR,1,Koshi Province,4,Jhapa,झापा,5,Area 1,क्षेत्र नं. १,131067,120375,10692,78291,83803,RESULT_ANNOUNCED,True,341655,Olin Rajbanshi,ओलीन राजवंशी,olin-rajbanshi-a5,https://file-r2.hamropatro.com/election-images/2082/candidates/341655.jpg,167,राष्ट्रिय सद्भावना पार्टी,109,False,False,False
2082,HOR,1,Koshi Province,4,Jhapa,झापा,5,Area 1,क्षेत्र नं. १,131067,120375,10692,78291,83803,RESULT_ANNOUNCED,True,340653,Man Bahadur Sanwa (Limbu),मान बहादुर साँवा(लिम्बु),man-bahadur-sanwa-limbu-a5,https://file-r2.hamropatro.com/election-images/2082/candidates/340653.jpg,127,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,99,False,False,False
2082,HOR,1,Koshi Province,4,Jhapa,झापा,5,Area 1,क्षेत्र नं. १,131067,120375,10692,78291,83803,RESULT_ANNOUNCED,True,339865,Durga Prasad Sawa Limbu,दुर्गा प्रसाद साँवा लिम्वु,durga-prasad-sawa-limbu-a5,https://file-r2.hamropatro.com/election-images/2082/candidates/339865.jpg,103,स्वतन्त्र,84,False,False,False
2082,HOR,1,Koshi Province,4,Jhapa,झापा,5,Area 1,क्षेत्र नं. १,131067,120375,10692,78291,83803,RESULT_ANNOUNCED,True,341776,Rama Meche,रमा मेचे,rama-meche-a5,https://file-r2.hamropatro.com/election-images/2082/candidates/341776.jpg,119,"जनता समाजवादी पार्टी, नेपाल",43,False,False,False
2082,HOR,1,Koshi Province,4,Jhapa,झापा,5,Area 1,क्षेत्र नं. १,131067,120375,10692,78291,83803,RESULT_ANNOUNCED,True,340123,Ganesh Kumar Kharel,गणेश कुमार खरेल,ganesh-kumar-kharel-a5,https://file-r2.hamropatro.com/election-images/2082/candidates/340123.jpg,103,स्वतन्त्र,33,False,False,False
2082,HOR,1,Koshi Province,4,Jhapa,झापा,5,Area 1,क्षेत्र नं. १,131067,120375,10692,78291,83803,RESULT_ANNOUNCED,True,340077,Hiranya Prasad Bhattarai,हिरण्य प्रसाद भट्टराई,hiranya-prasad-bhattarai-a5,https://file-r2.hamropatro.com/election-images/2082/candidates/340077.jpg,114,नेपाल मजदुर किसान पार्टी,23,False,False,False
2082,HOR,1,Koshi Province,4,Jhapa,झापा,5,Area 1,क्षेत्र नं. १,131067,120375,10692,78291,83803,RESULT_ANNOUNCED,True,340268,Khandru Karuva,खान्द्रु करुवा,khandru-karuva-a5,https://file-r2.hamropatro.com/election-images/2082/candidates/340268.jpg,132,नेपाल जनमुक्ति पार्टी,17,False,False,False
2082,HOR,1,Koshi Province,4,Jhapa,झापा,6,Area 2,क्षेत्र नं. २,147522,134091,13431,91323,0,RESULT_ANNOUNCED,True,339380,Indira Rana Magar,इन्दिरा राना मगर,indira-rana-magar-a6,https://file-r2.hamropatro.com/election-images/2082/candidates/339380.jpg,110,राष्ट्रिय स्वतन्त्र पार्टी,60110,True,False,False
2082,HOR,1,Koshi Province,4,Jhapa,झापा,6,Area 2,क्षेत्र नं. २,147522,134091,13431,91323,0,RESULT_ANNOUNCED,True,339775,Dev Raj Ghimire,देव राज घिमिरे,dev-raj-ghimire-a6,https://file-r2.hamropatro.com/election-images/2082/candidates/339775.jpg,105,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),11368,False,False,False
